event_id,event_title,category_id,category_name,date,longitude,latitude,nearest_city_id,nearest_city_name,nearest_city_country,nearest_city_latitude,nearest_city_longitude,nearest_disaster_distance_km
EONET_19302,Tropical Cyclone Maila,severeStorms,Severe Storms,2026-04-05,154.4,-9.2,US-SAN_FRANCISCO,San Francisco,United States,37.7749,-122.4194,10041.24
EONET_19302,Tropical Cyclone Maila,severeStorms,Severe Storms,2026-04-05,154.6,-9.3,US-SAN_FRANCISCO,San Francisco,United States,37.7749,-122.4194,10030.91
EONET_19302,Tropical Cyclone Maila,severeStorms,Severe Storms,2026-04-05,154.6,-9.5,US-SAN_FRANCISCO,San Francisco,United States,37.7749,-122.4194,10044.7
EONET_19302,Tropical Cyclone Maila,severeStorms,Severe Storms,2026-04-06,154.7,-9.5,US-SAN_FRANCISCO,San Francisco,United States,37.7749,-122.4194,10036.1
EONET_19302,Tropical Cyclone Maila,severeStorms,Severe Storms,2026-04-06,155.3,-9.7,US-SAN_FRANCISCO,San Francisco,United States,37.7749,-122.4194,9998.35
EONET_19302,Tropical Cyclone Maila,severeStorms,Severe Storms,2026-04-06,155.5,-9.7,US-SAN_FRANCISCO,San Francisco,United States,37.7749,-122.4194,9981.18
EONET_19302,Tropical Cyclone Maila,severeStorms,Severe Storms,2026-04-06,156.1,-9.9,US-SAN_FRANCISCO,San Francisco,United States,37.7749,-122.4194,9943.6
EONET_19302,Tropical Cyclone Maila,severeStorms,Severe Storms,2026-04-07,156.4,-9.9,US-SAN_FRANCISCO,San Francisco,United States,37.7749,-122.4194,9917.92
EONET_19302,Tropical Cyclone Maila,severeStorms,Severe Storms,2026-04-07,156.5,-9.9,US-SAN_FRANCISCO,San Francisco,United States,37.7749,-122.4194,9909.37
EONET_19302,Tropical Cyclone Maila,severeStorms,Severe Storms,2026-04-07,156.3,-9.7,US-SAN_FRANCISCO,San Francisco,United States,37.7749,-122.4194,9912.6
EONET_19302,Tropical Cyclone Maila,severeStorms,Severe Storms,2026-04-07,156.0,-9.5,US-SAN_FRANCISCO,San Francisco,United States,37.7749,-122.4194,9924.44
EONET_19302,Tropical Cyclone Maila,severeStorms,Severe Storms,2026-04-08,155.9,-9.0,US-SAN_FRANCISCO,San Francisco,United States,37.7749,-122.4194,9898.38
EONET_19302,Tropical Cyclone Maila,severeStorms,Severe Storms,2026-04-08,155.9,-8.6,US-SAN_FRANCISCO,San Francisco,United States,37.7749,-122.4194,9870.67
EONET_19302,Tropical Cyclone Maila,severeStorms,Severe Storms,2026-04-08,155.7,-8.6,US-SAN_FRANCISCO,San Francisco,United States,37.7749,-122.4194,9887.88
EONET_19302,Tropical Cyclone Maila,severeStorms,Severe Storms,2026-04-08,155.5,-8.6,US-SAN_FRANCISCO,San Francisco,United States,37.7749,-122.4194,9905.09
EONET_19302,Tropical Cyclone Maila,severeStorms,Severe Storms,2026-04-09,155.1,-8.5,US-SAN_FRANCISCO,San Francisco,United States,37.7749,-122.4194,9932.63
EONET_19302,Tropical Cyclone Maila,severeStorms,Severe Storms,2026-04-09,154.7,-8.5,US-SAN_FRANCISCO,San Francisco,United States,37.7749,-122.4194,9967.12
EONET_19302,Tropical Cyclone Maila,severeStorms,Severe Storms,2026-04-09,154.4,-8.3,US-SAN_FRANCISCO,San Francisco,United States,37.7749,-122.4194,9979.22
EONET_19302,Tropical Cyclone Maila,severeStorms,Severe Storms,2026-04-09,154.4,-8.2,US-SAN_FRANCISCO,San Francisco,United States,37.7749,-122.4194,9972.33
EONET_19302,Tropical Cyclone Maila,severeStorms,Severe Storms,2026-04-10,154.6,-8.1,US-SAN_FRANCISCO,San Francisco,United States,37.7749,-122.4194,9948.17
EONET_19302,Tropical Cyclone Maila,severeStorms,Severe Storms,2026-04-10,154.5,-8.3,US-SAN_FRANCISCO,San Francisco,United States,37.7749,-122.4194,9970.59
EONET_19302,Tropical Cyclone Maila,severeStorms,Severe Storms,2026-04-10,154.3,-8.4,US-SAN_FRANCISCO,San Francisco,United States,37.7749,-122.4194,9994.75
EONET_19302,Tropical Cyclone Maila,severeStorms,Severe Storms,2026-04-10,154.2,-8.2,US-SAN_FRANCISCO,San Francisco,United States,37.7749,-122.4194,9989.61
EONET_19302,Tropical Cyclone Maila,severeStorms,Severe Storms,2026-04-11,154.6,-7.8,US-SAN_FRANCISCO,San Francisco,United States,37.7749,-122.4194,9927.48
EONET_19330,Flood in China 1103830,floods,Floods,2026-04-03,121.0125368,24.7695434,US-SAN_FRANCISCO,San Francisco,United States,37.7749,-122.4194,10417.84
EONET_19356,"APQ Area 10 &amp; 10B Rx 0403 Prescribed Fire, Highlands, Florida",wildfires,Wildfires,2026-04-03,-81.172485,27.607297,US-MIAMI,Miami,United States,25.7617,-80.1918,227.17
EONET_19277,Wildfire in Russian Federation 1028150,wildfires,Wildfires,2026-04-03,132.0473764289204,48.704126674102184,US-SACRAMENTO,Sacramento,United States,38.5816,-121.4944,7916.32
EONET_19278,Wildfire in Myanmar 1028151,wildfires,Wildfires,2026-04-03,93.08541232367195,21.315947227188293,US-SACRAMENTO,Sacramento,United States,38.5816,-121.4944,12442.07
EONET_19279,Wildfire in China 1028152,wildfires,Wildfires,2026-04-03,124.36994399981721,48.16162926463981,US-SACRAMENTO,Sacramento,United States,38.5816,-121.4944,8388.45
EONET_19304,Wildfire in Myanmar 1028166,wildfires,Wildfires,2026-04-03,92.86661054790723,21.42571229259251,US-SACRAMENTO,Sacramento,United States,38.5816,-121.4944,12442.14
EONET_19305,Wildfire in Australia 1028179,wildfires,Wildfires,2026-04-03,116.47863042416742,-32.22738329826664,US-SAN_FRANCISCO,San Francisco,United States,37.7749,-122.4194,14702.94
EONET_19306,Wildfire in Russian Federation 1028180,wildfires,Wildfires,2026-04-03,134.89712081965936,48.71435633989748,US-SACRAMENTO,Sacramento,United States,38.5816,-121.4944,7748.12
EONET_19307,Wildfire in Myanmar 1028164,wildfires,Wildfires,2026-04-03,93.07861431689493,21.193564199411945,US-SACRAMENTO,Sacramento,United States,38.5816,-121.4944,12454.35
EONET_19308,Wildfire in Myanmar 1028165,wildfires,Wildfires,2026-04-03,93.01617529620478,21.120704583338682,US-SACRAMENTO,Sacramento,United States,38.5816,-121.4944,12464.57
EONET_19379,Wildfire in Myanmar 1028207,wildfires,Wildfires,2026-04-03,92.83750679566664,21.851247788914723,US-SACRAMENTO,Sacramento,United States,38.5816,-121.4944,12401.92
EONET_19380,Wildfire in India 1028217,wildfires,Wildfires,2026-04-03,78.25520395563076,22.935708891192654,US-SACRAMENTO,Sacramento,United States,38.5816,-121.4944,12871.53
EONET_19469,Wildfire in Thailand 1028240,wildfires,Wildfires,2026-04-03,98.12448729917838,19.34431697111376,US-SACRAMENTO,Sacramento,United States,38.5816,-121.4944,12364.66
EONET_19470,Wildfire in Laos 1028241,wildfires,Wildfires,2026-04-03,102.76624132487613,20.140438006910188,US-SACRAMENTO,Sacramento,United States,38.5816,-121.4944,12021.56
EONET_19528,Wildfire in Laos 1028304,wildfires,Wildfires,2026-04-03,103.87030974189737,20.69846129512102,US-SACRAMENTO,Sacramento,United States,38.5816,-121.4944,11904.43
EONET_19529,Wildfire in Laos 1028293,wildfires,Wildfires,2026-04-03,104.7937092529859,18.17125839308502,US-SACRAMENTO,Sacramento,United States,38.5816,-121.4944,12074.5
EONET_19546,Wildfire in Laos 1028313,wildfires,Wildfires,2026-04-03,102.06318049687496,18.83602951471544,US-SACRAMENTO,Sacramento,United States,38.5816,-121.4944,12182.66
EONET_19547,Wildfire in India 1028308,wildfires,Wildfires,2026-04-03,81.02087280253343,19.280482727501102,US-SACRAMENTO,Sacramento,United States,38.5816,-121.4944,13166.15
EONET_19548,Wildfire in Viet Nam 1028322,wildfires,Wildfires,2026-04-03,105.68699922305007,10.891876603802253,US-SAN_FRANCISCO,San Francisco,United States,37.7749,-122.4194,12647.05
EONET_19615,Wildfire in Laos 1028338,wildfires,Wildfires,2026-04-03,101.41493788436053,19.303743554175256,US-SACRAMENTO,Sacramento,United States,38.5816,-121.4944,12178.58
EONET_19672,Wildfire in Laos 1028357,wildfires,Wildfires,2026-04-03,103.71507262935127,19.986624925636765,US-SACRAMENTO,Sacramento,United States,38.5816,-121.4944,11978.21
EONET_19673,Wildfire in Viet Nam 1028404,wildfires,Wildfires,2026-04-03,105.2969363075551,10.654640225072672,US-SAN_FRANCISCO,San Francisco,United States,37.7749,-122.4194,12694.63
EONET_19711,Wildfire in Thailand 1028423,wildfires,Wildfires,2026-04-03,99.15401368667915,14.270843000013256,US-SACRAMENTO,Sacramento,United States,38.5816,-121.4944,12776.59
EONET_19755,Wildfire in Thailand 1028468,wildfires,Wildfires,2026-04-03,101.78637614672854,16.366860084605428,US-SACRAMENTO,Sacramento,United States,38.5816,-121.4944,12424.29
EONET_19791,Wildfire in Thailand 1028492,wildfires,Wildfires,2026-04-03,100.5655945282207,17.33840356804954,US-SACRAMENTO,Sacramento,United States,38.5816,-121.4944,12409.61
EONET_19350,"Hilux Wildfire, Collier, Florida",wildfires,Wildfires,2026-04-03,-81.279167,26.228889,US-MIAMI,Miami,United States,25.7617,-80.1918,120.45
EONET_19355,"SPRINGS Wildfire, Riverside, California",wildfires,Wildfires,2026-04-03,-117.078415,33.891678,US-LOS_ANGELES,Los Angeles,United States,34.0522,-118.2437,108.93
EONET_19357,"rx-Young 1 Prescribed Fire, Jefferson, Wisconsin",wildfires,Wildfires,2026-04-03,-88.630401,42.8455985,US-DALLAS,Dallas,United States,32.7767,-96.797,1328.22
EONET_19848,"C-31 RX Burn 2 Prescribed Fire, Aiken, South Carolina",wildfires,Wildfires,2026-04-03,-81.586056,33.339944,US-MIAMI,Miami,United States,25.7617,-80.1918,853.36
EONET_19331,Flood in Colombia 1103831,floods,Floods,2026-04-02,-75.573553,6.2443382,US-MIAMI,Miami,United States,25.7617,-80.1918,2225.0
EONET_19280,Wildfire in Myanmar 1028153,wildfires,Wildfires,2026-04-02,92.79275899401534,21.509593033722485,US-SACRAMENTO,Sacramento,United States,38.5816,-121.4944,12437.56
EONET_19309,Wildfire in Myanmar 1028167,wildfires,Wildfires,2026-04-02,92.756489330887,21.966461220442046,US-SACRAMENTO,Sacramento,United States,38.5816,-121.4944,12394.6
EONET_19310,Wildfire in India 1028181,wildfires,Wildfires,2026-04-02,78.07707494235427,22.875935291308696,US-SACRAMENTO,Sacramento,United States,38.5816,-121.4944,12883.21
EONET_19471,Wildfire in Thailand 1028242,wildfires,Wildfires,2026-04-02,99.35233873499087,14.59961292775405,US-SACRAMENTO,Sacramento,United States,38.5816,-121.4944,12734.35
EONET_19472,Wildfire in Thailand 1028243,wildfires,Wildfires,2026-04-02,99.32567191641584,14.934073094609465,US-SACRAMENTO,Sacramento,United States,38.5816,-121.4944,12705.18
EONET_19473,Wildfire in Thailand 1028244,wildfires,Wildfires,2026-04-02,99.458974044488,14.955890116518876,US-SACRAMENTO,Sacramento,United States,38.5816,-121.4944,12695.13
EONET_19474,Wildfire in Laos 1028245,wildfires,Wildfires,2026-04-02,102.57687504617138,20.3370578636585,US-SACRAMENTO,Sacramento,United States,38.5816,-121.4944,12014.96
EONET_19475,Wildfire in Laos 1028246,wildfires,Wildfires,2026-04-02,100.81048826550274,19.79867074436586,US-SACRAMENTO,Sacramento,United States,38.5816,-121.4944,12168.58
EONET_19476,Wildfire in Thailand 1028247,wildfires,Wildfires,2026-04-02,99.61218052068902,16.938705675609572,US-SACRAMENTO,Sacramento,United States,38.5816,-121.4944,12503.14
EONET_19477,Wildfire in Laos 1028248,wildfires,Wildfires,2026-04-02,101.67103941424266,18.543004415787077,US-SACRAMENTO,Sacramento,United States,38.5816,-121.4944,12232.99
EONET_19530,Wildfire in Thailand 1028294,wildfires,Wildfires,2026-04-02,97.9714723461835,18.413069680344428,US-SACRAMENTO,Sacramento,United States,38.5816,-121.4944,12460.74
EONET_19549,Wildfire in Thailand 1028315,wildfires,Wildfires,2026-04-02,99.09103915352229,16.422923221881494,US-SACRAMENTO,Sacramento,United States,38.5816,-121.4944,12581.64
EONET_19550,"Wildfire in Laos, Viet Nam 1028314",wildfires,Wildfires,2026-04-02,103.40214349896353,20.742336194554102,US-SACRAMENTO,Sacramento,United States,38.5816,-121.4944,11928.69
EONET_19674,Wildfire in Laos 1028405,wildfires,Wildfires,2026-04-02,101.82648466257753,20.58518596186808,US-SACRAMENTO,Sacramento,United States,38.5816,-121.4944,12036.69
EONET_19675,Wildfire in Thailand 1028377,wildfires,Wildfires,2026-04-02,99.74844912524988,18.11625453025083,US-SACRAMENTO,Sacramento,United States,38.5816,-121.4944,12386.18
EONET_19712,"Wildfire in Laos, Viet Nam 1028439",wildfires,Wildfires,2026-04-02,103.1657173235058,20.772193136914648,US-SACRAMENTO,Sacramento,United States,38.5816,-121.4944,11940.16
EONET_19756,Wildfire in Thailand 1028469,wildfires,Wildfires,2026-04-02,99.60101973344136,19.697974579890822,US-SACRAMENTO,Sacramento,United States,38.5816,-121.4944,12247.87
EONET_19352,"Sargent Wildfire, Polk, Florida",wildfires,Wildfires,2026-04-02,-82.4283333,30.5716667,US-MIAMI,Miami,United States,25.7617,-80.1918,577.99
EONET_19353,"Lefty Wildfire, Hall, Texas",wildfires,Wildfires,2026-04-02,-100.6016667,34.41722222,US-DALLAS,Dallas,United States,32.7767,-96.797,396.76
EONET_19202,"Bronson Wildfire, Woodbury, Iowa",wildfires,Wildfires,2026-04-02,-96.20055,42.3866,US-DENVER,Denver,United States,39.7392,-104.9903,793.06
EONET_19203,"rx-12_ 13_ 14 Prescribed Fire, Burnett, Wisconsin",wildfires,Wildfires,2026-04-02,-92.6888328,45.7153853,US-DENVER,Denver,United States,39.7392,-104.9903,1202.58
EONET_19204,"Rx Houston 3041 Prescribed Fire, Houston, Texas",wildfires,Wildfires,2026-04-02,-95.537898,31.407942,US-HOUSTON,Houston,United States,29.7604,-95.3698,183.9
EONET_19847,"C-82 RX Burn 6 Prescribed Fire, Barnwell, South Carolina",wildfires,Wildfires,2026-04-02,-81.497269,33.214186,US-MIAMI,Miami,United States,25.7617,-80.1918,838.23
EONET_19169,Tropical Cyclone Indusa,severeStorms,Severe Storms,2026-04-02,73.6,-11.6,US-SACRAMENTO,Sacramento,United States,38.5816,-121.4944,16662.8
EONET_19169,Tropical Cyclone Indusa,severeStorms,Severe Storms,2026-04-02,73.5,-12.0,US-SACRAMENTO,Sacramento,United States,38.5816,-121.4944,16707.86
EONET_19169,Tropical Cyclone Indusa,severeStorms,Severe Storms,2026-04-02,73.2,-12.6,US-SACRAMENTO,Sacramento,United States,38.5816,-121.4944,16782.07
EONET_19169,Tropical Cyclone Indusa,severeStorms,Severe Storms,2026-04-02,73.5,-12.6,US-SACRAMENTO,Sacramento,United States,38.5816,-121.4944,16768.68
EONET_19169,Tropical Cyclone Indusa,severeStorms,Severe Storms,2026-04-03,73.2,-14.1,US-SACRAMENTO,Sacramento,United States,38.5816,-121.4944,16933.66
EONET_19169,Tropical Cyclone Indusa,severeStorms,Severe Storms,2026-04-03,72.9,-15.2,US-MIAMI,Miami,United States,25.7617,-80.1918,16984.27
EONET_19169,Tropical Cyclone Indusa,severeStorms,Severe Storms,2026-04-03,72.2,-16.5,US-MIAMI,Miami,United States,25.7617,-80.1918,16979.79
EONET_19169,Tropical Cyclone Indusa,severeStorms,Severe Storms,2026-04-03,71.6,-17.8,US-MIAMI,Miami,United States,25.7617,-80.1918,16978.13
EONET_19169,Tropical Cyclone Indusa,severeStorms,Severe Storms,2026-04-04,70.5,-19.1,US-MIAMI,Miami,United States,25.7617,-80.1918,16920.25
EONET_19169,Tropical Cyclone Indusa,severeStorms,Severe Storms,2026-04-04,70.2,-20.3,US-MIAMI,Miami,United States,25.7617,-80.1918,16931.87
EONET_19169,Tropical Cyclone Indusa,severeStorms,Severe Storms,2026-04-04,70.0,-21.7,US-MIAMI,Miami,United States,25.7617,-80.1918,16954.0
EONET_19169,Tropical Cyclone Indusa,severeStorms,Severe Storms,2026-04-04,70.3,-23.7,US-MIAMI,Miami,United States,25.7617,-80.1918,17032.2
EONET_19169,Tropical Cyclone Indusa,severeStorms,Severe Storms,2026-04-05,70.2,-25.7,US-MIAMI,Miami,United States,25.7617,-80.1918,17055.6
EONET_19169,Tropical Cyclone Indusa,severeStorms,Severe Storms,2026-04-05,70.9,-28.0,US-MIAMI,Miami,United States,25.7617,-80.1918,17143.83
EONET_19169,Tropical Cyclone Indusa,severeStorms,Severe Storms,2026-04-05,71.9,-30.2,US-MIAMI,Miami,United States,25.7617,-80.1918,17237.74
EONET_19169,Tropical Cyclone Indusa,severeStorms,Severe Storms,2026-04-05,73.1,-32.0,US-MIAMI,Miami,United States,25.7617,-80.1918,17331.49
EONET_19253,Wildfire in Russian Federation 1028133,wildfires,Wildfires,2026-04-01,133.84930606351608,48.434456588332374,US-SACRAMENTO,Sacramento,United States,38.5816,-121.4944,7828.69
EONET_19254,Wildfire in Russian Federation 1028134,wildfires,Wildfires,2026-04-01,133.66631840898873,48.29436162019492,US-SACRAMENTO,Sacramento,United States,38.5816,-121.4944,7848.84
EONET_19311,Wildfire in Myanmar 1028168,wildfires,Wildfires,2026-04-01,92.73697541995064,21.653710528083472,US-SACRAMENTO,Sacramento,United States,38.5816,-121.4944,12426.19
EONET_19312,Wildfire in Myanmar 1028169,wildfires,Wildfires,2026-04-01,92.77057637190273,21.810312020526986,US-SACRAMENTO,Sacramento,United States,38.5816,-121.4944,12409.2
EONET_19335,Wildfire in Laos 1028198,wildfires,Wildfires,2026-04-01,106.96243245740928,15.44819233055206,US-SAN_FRANCISCO,San Francisco,United States,37.7749,-122.4194,12169.18
EONET_19336,Wildfire in India 1028199,wildfires,Wildfires,2026-04-01,92.17303320857066,25.882821986077527,US-SACRAMENTO,Sacramento,United States,38.5816,-121.4944,12036.46
EONET_19381,Wildfire in India 1028208,wildfires,Wildfires,2026-04-01,90.99137486465054,25.789752722818605,US-SACRAMENTO,Sacramento,United States,38.5816,-121.4944,12098.91
EONET_19478,Wildfire in Laos 1028249,wildfires,Wildfires,2026-04-01,103.01317525740431,18.38922358444889,US-SACRAMENTO,Sacramento,United States,38.5816,-121.4944,12165.57
EONET_19479,Wildfire in Laos 1028250,wildfires,Wildfires,2026-04-01,102.3762331392708,18.6714133503704,US-SACRAMENTO,Sacramento,United States,38.5816,-121.4944,12178.77
EONET_19480,Wildfire in Thailand 1028251,wildfires,Wildfires,2026-04-01,98.08247750685922,18.000454140615858,US-SACRAMENTO,Sacramento,United States,38.5816,-121.4944,12493.14
EONET_19531,Wildfire in Laos 1028295,wildfires,Wildfires,2026-04-01,102.92289043875806,18.308246118364977,US-SACRAMENTO,Sacramento,United States,38.5816,-121.4944,12178.43
EONET_19551,Wildfire in Laos 1028323,wildfires,Wildfires,2026-04-01,103.95470877061985,18.4973838936556,US-SACRAMENTO,Sacramento,United States,38.5816,-121.4944,12097.74
EONET_19616,"Wildfire in Laos, Thailand 1028333",wildfires,Wildfires,2026-04-01,100.98997044419275,17.60993883035172,US-SACRAMENTO,Sacramento,United States,38.5816,-121.4944,12359.27
EONET_19617,Wildfire in Thailand 1028350,wildfires,Wildfires,2026-04-01,99.31540334499341,15.709598371289648,US-SACRAMENTO,Sacramento,United States,38.5816,-121.4944,12634.29
EONET_19676,Wildfire in Laos 1028406,wildfires,Wildfires,2026-04-01,104.17514631587926,18.6025801836881,US-SACRAMENTO,Sacramento,United States,38.5816,-121.4944,12074.59
EONET_19757,Wildfire in Laos 1028448,wildfires,Wildfires,2026-04-01,103.02804175009445,18.400066437612328,US-SACRAMENTO,Sacramento,United States,38.5816,-121.4944,12163.67
EONET_19208,"RX PCS Beauchamp North Prescribed Fire, Scott, Arkansas",wildfires,Wildfires,2026-04-01,-94.327475,34.800258,US-DALLAS,Dallas,United States,32.7767,-96.797,320.46
EONET_19842,"Elkhorn RX Prescribed Fire, Augusta, Virginia",wildfires,Wildfires,2026-04-01,-79.221611,38.337334,US-NEW_ORLEANS,New Orleans,United States,29.9511,-90.0715,1364.32
EONET_19171,Wildfire in Russian Federation 1028105,wildfires,Wildfires,2026-03-31,133.45782539498202,48.333832348223936,US-SACRAMENTO,Sacramento,United States,38.5816,-121.4944,7858.55
EONET_19281,"Wildfire in Myanmar, Thailand 1028154",wildfires,Wildfires,2026-03-31,97.58866366122041,18.28350815898736,US-SACRAMENTO,Sacramento,United States,38.5816,-121.4944,12494.51
EONET_19282,Wildfire in China 1028155,wildfires,Wildfires,2026-03-31,124.70689213396325,48.32253715155408,US-SACRAMENTO,Sacramento,United States,38.5816,-121.4944,8357.96
EONET_19283,Wildfire in Russian Federation 1028156,wildfires,Wildfires,2026-03-31,132.11513173624454,48.287438360850665,US-SACRAMENTO,Sacramento,United States,38.5816,-121.4944,7940.68
EONET_19284,Wildfire in India 1028157,wildfires,Wildfires,2026-03-31,93.03566593279255,25.278543067676083,US-SACRAMENTO,Sacramento,United States,38.5816,-121.4944,12056.12
EONET_19313,"Wildfire in Liberia, Guinea 1028174",wildfires,Wildfires,2026-03-31,-9.925323483677253,8.445297218312096,US-MIAMI,Miami,United States,25.7617,-80.1918,7629.72
EONET_19314,Wildfire in Australia 1028182,wildfires,Wildfires,2026-03-31,116.5081019104874,-32.00702555688946,US-SAN_FRANCISCO,San Francisco,United States,37.7749,-122.4194,14690.43
EONET_19315,Wildfire in India 1028183,wildfires,Wildfires,2026-03-31,93.22509916957692,25.32592964677178,US-SACRAMENTO,Sacramento,United States,38.5816,-121.4944,12042.55
EONET_19316,Wildfire in Thailand 1028177,wildfires,Wildfires,2026-03-31,99.2760683039521,14.75819423001893,US-SACRAMENTO,Sacramento,United States,38.5816,-121.4944,12724.36
EONET_19317,Wildfire in Myanmar 1028170,wildfires,Wildfires,2026-03-31,92.94196699250254,21.749920236809757,US-SACRAMENTO,Sacramento,United States,38.5816,-121.4944,12406.72
EONET_19337,Wildfire in India 1028191,wildfires,Wildfires,2026-03-31,78.04806843655994,22.878743630045136,US-SACRAMENTO,Sacramento,United States,38.5816,-121.4944,12883.78
EONET_19338,Wildfire in India 1028192,wildfires,Wildfires,2026-03-31,86.480931968046,25.153272133835788,US-SACRAMENTO,Sacramento,United States,38.5816,-121.4944,12352.71
EONET_19382,Wildfire in Myanmar 1028209,wildfires,Wildfires,2026-03-31,96.39753430059129,23.38131632652329,US-SACRAMENTO,Sacramento,United States,38.5816,-121.4944,12074.47
EONET_19394,Wildfire in Thailand 1028229,wildfires,Wildfires,2026-03-31,101.53927785204097,15.972489339899038,US-SACRAMENTO,Sacramento,United States,38.5816,-121.4944,12475.34
EONET_19395,Wildfire in Liberia 1028226,wildfires,Wildfires,2026-03-31,-10.021255082743751,8.329013157375806,US-MIAMI,Miami,United States,25.7617,-80.1918,7625.47
EONET_19486,Wildfire in Laos 1028256,wildfires,Wildfires,2026-03-31,101.31639080415734,18.443210051747393,US-SACRAMENTO,Sacramento,United States,38.5816,-121.4944,12263.36
EONET_19487,Wildfire in Laos 1028252,wildfires,Wildfires,2026-03-31,102.34657687146101,18.151859101966615,US-SACRAMENTO,Sacramento,United States,38.5816,-121.4944,12227.82
EONET_19488,Wildfire in Thailand 1028253,wildfires,Wildfires,2026-03-31,97.56054981510532,18.39814112726315,US-SACRAMENTO,Sacramento,United States,38.5816,-121.4944,12485.31
EONET_19489,Wildfire in Thailand 1028254,wildfires,Wildfires,2026-03-31,98.24901772547777,19.247298709239654,US-SACRAMENTO,Sacramento,United States,38.5816,-121.4944,12366.78
EONET_19490,Wildfire in Laos 1028255,wildfires,Wildfires,2026-03-31,102.50438694560056,20.160036346369317,US-SACRAMENTO,Sacramento,United States,38.5816,-121.4944,12035.43
EONET_19491,"Wildfire in Thailand, Myanmar 1028257",wildfires,Wildfires,2026-03-31,97.80499051129023,17.97187789654854,US-SACRAMENTO,Sacramento,United States,38.5816,-121.4944,12511.58
EONET_19492,Wildfire in Thailand 1028276,wildfires,Wildfires,2026-03-31,99.19773638443377,16.276774990544194,US-SACRAMENTO,Sacramento,United States,38.5816,-121.4944,12588.87
EONET_19532,"Wildfire in Laos, Thailand 1028296",wildfires,Wildfires,2026-03-31,101.16598264383137,18.506653487667872,US-SACRAMENTO,Sacramento,United States,38.5816,-121.4944,12266.51
EONET_19533,Wildfire in Laos 1028289,wildfires,Wildfires,2026-03-31,102.21046204801199,19.4860390392423,US-SACRAMENTO,Sacramento,United States,38.5816,-121.4944,12114.51
EONET_19552,Wildfire in Thailand 1028316,wildfires,Wildfires,2026-03-31,104.09541282820494,16.913484600165788,US-SACRAMENTO,Sacramento,United States,38.5816,-121.4944,12230.95
EONET_19618,Wildfire in Laos 1028334,wildfires,Wildfires,2026-03-31,101.95584513919177,19.341182939844245,US-SACRAMENTO,Sacramento,United States,38.5816,-121.4944,12142.97
EONET_19619,Wildfire in Laos 1028327,wildfires,Wildfires,2026-03-31,104.38636600703305,18.633672731422255,US-SACRAMENTO,Sacramento,United States,38.5816,-121.4944,12058.65
EONET_19677,Wildfire in Laos 1028407,wildfires,Wildfires,2026-03-31,101.25047699100934,19.89228112827694,US-SACRAMENTO,Sacramento,United States,38.5816,-121.4944,12134.2
EONET_19229,"Julie Pond Wildfire, Dorchester, Maryland",wildfires,Wildfires,2026-03-31,-75.97625,38.396085,US-MIAMI,Miami,United States,25.7617,-80.1918,1459.46
EONET_19232,"Caddo Lake C-6 RX Prescribed Fire, Harrison, Texas",wildfires,Wildfires,2026-03-31,-94.104296,32.667308,US-DALLAS,Dallas,United States,32.7767,-96.797,252.19
EONET_19224,"C-148 BLK 9 10 &amp; 11 EN RX Prescribed Fire, Newberry, South Carolina",wildfires,Wildfires,2026-03-31,-81.528333,34.421667,US-NEW_ORLEANS,New Orleans,United States,29.9511,-90.0715,944.68
EONET_19142,Flood in Italy 1103825,floods,Floods,2026-03-30,14.444515,42.296042,US-MIAMI,Miami,United States,25.7617,-80.1918,8472.34
EONET_19225,"Middle Toe Wildfire, Pittsburg, Oklahoma",wildfires,Wildfires,2026-03-30,-95.3977778,35.0475,US-DALLAS,Dallas,United States,32.7767,-96.797,283.59
EONET_19110,Wildfire in China 1028052,wildfires,Wildfires,2026-03-30,123.77112375416846,48.01622888154749,US-SACRAMENTO,Sacramento,United States,38.5816,-121.4944,8432.09
EONET_19144,Wildfire in China 1028085,wildfires,Wildfires,2026-03-30,124.65718278619973,47.57521523361517,US-SACRAMENTO,Sacramento,United States,38.5816,-121.4944,8416.69
EONET_19145,Wildfire in Russian Federation 1028086,wildfires,Wildfires,2026-03-30,131.48816781817737,44.16305316551417,US-SACRAMENTO,Sacramento,United States,38.5816,-121.4944,8263.34
EONET_19172,Wildfire in Australia 1028099,wildfires,Wildfires,2026-03-30,126.3396102873574,-16.926678572850307,US-SAN_FRANCISCO,San Francisco,United States,37.7749,-122.4194,12997.75
EONET_19173,Wildfire in China 1028106,wildfires,Wildfires,2026-03-30,127.96937390874287,46.00886263136759,US-SACRAMENTO,Sacramento,United States,38.5816,-121.4944,8343.68
EONET_19174,Wildfire in Australia 1028107,wildfires,Wildfires,2026-03-30,128.03560946301388,-15.863236610810196,US-SAN_FRANCISCO,San Francisco,United States,37.7749,-122.4194,12781.68
EONET_19255,Wildfire in Australia 1028135,wildfires,Wildfires,2026-03-30,126.97769914758672,-16.63344894040525,US-SAN_FRANCISCO,San Francisco,United States,37.7749,-122.4194,12923.27
EONET_19285,Wildfire in Thailand 1028146,wildfires,Wildfires,2026-03-30,97.80062654023209,18.132966696893867,US-SACRAMENTO,Sacramento,United States,38.5816,-121.4944,12496.7
EONET_19318,Wildfire in India 1028171,wildfires,Wildfires,2026-03-30,77.8972441761564,22.780050151646535,US-SACRAMENTO,Sacramento,United States,38.5816,-121.4944,12898.76
